,lng,lat,count
9864,106.5473,26.3987,3
9865,106.5853,26.3593,3
9866,106.5473,26.3979,3
9867,106.6237,26.4116,3
9868,106.6237,26.3853,3
9869,106.6071,26.4688,3
9870,106.5472,26.4396,3
9871,106.5472,26.4107,3
9872,106.6289,26.412,3
9873,106.6071,26.4687,3
9874,106.5472,26.4103,3
9875,106.5472,26.4102,3
9876,106.5472,26.4097,3
9877,106.4705,26.3576,3
9878,106.6529,26.6706,3
9879,106.6535,26.6536,3
9880,106.6608,26.4131,3
9881,106.5473,26.4056,3
9882,106.5473,26.4054,3
9883,106.5852,26.4092,3
9884,106.5473,26.405,3
9885,106.6677,26.6209,3
9886,106.6649,26.577,3
9887,106.6661,26.6432,3
9888,106.6608,26.3873,3
9889,106.5473,26.4039,3
9890,106.6521,26.638,3
9891,106.6531,26.6531,3
9892,106.5473,26.4033,3
9893,106.6559,26.4987,3
9894,106.4922,26.5316,3
9895,106.6237,26.4879,3
9896,106.6559,26.4239,3
9897,106.4702,26.3578,3
9898,106.6521,26.6205,3
9899,106.6501,26.6264,3
9900,106.6608,26.4286,3
9901,106.553,26.447,3
9902,106.5474,26.403,3
9903,106.5474,26.4033,3
9904,106.5844,26.4539,3
9905,106.5477,26.4121,3
9906,106.6288,26.3948,3
9907,106.6378,26.6122,3
9908,106.6607,26.4395,3
9909,106.6332,26.383,3
9910,106.7448,26.5687,3
9911,106.6678,26.3404,3
9912,106.6502,26.6721,3
9913,106.5476,26.4119,3
9914,106.6074,26.402,3
9915,106.6717,26.4586,3
9916,106.5476,26.4116,3
9917,106.6627,26.4345,3
9918,106.4671,26.359,3
9919,106.656,26.6682,3
9920,106.5476,26.3995,3
9921,106.5102,26.4004,3
9922,106.6074,26.4017,3
9923,106.656,26.6661,3
9924,106.5845,26.4539,3
9925,106.4937,26.5301,3
9926,106.5478,26.387,3
9927,106.5474,26.4034,3
9928,106.6692,26.7323,3
9929,106.6503,26.4989,3
9930,106.5479,26.4126,3
9931,106.5479,26.4125,3
9932,106.7062,26.5771,3
9933,106.6347,26.3757,3
9934,106.5479,26.4005,3
9935,106.5841,26.4535,3
9936,106.4663,26.3589,3
9937,106.6561,26.4243,3
9938,106.6503,26.4184,3
9939,106.6741,26.5062,3
9940,106.6074,26.4037,3
9941,106.5478,26.4122,3
9942,106.6561,26.4242,3
9943,106.5478,26.4085,3
9944,106.5478,26.404,3
9945,106.5478,26.4004,3
9946,106.6678,26.3407,3
9947,106.5842,26.409,3
9948,106.6607,26.4284,3
9949,106.644,26.3914,3
9950,106.6288,26.4127,3
9951,106.6502,26.6298,3
9952,106.6502,26.6265,3
9953,106.644,26.6233,3
9954,106.5474,26.4111,3
9955,106.5474,26.4108,3
9956,106.6693,26.4397,3
9957,106.6607,26.4992,3
9958,106.6782,26.5102,3
9959,106.6877,26.5714,3
9960,106.5103,26.3932,3
9961,106.5848,26.3595,3
9962,106.6181,26.3776,3
9963,106.663,26.3745,3
9964,106.5474,26.4048,3
9965,106.4681,26.3587,3
9966,106.5848,26.409,3
9967,106.5474,26.4043,3
9968,106.5474,26.4042,3
9969,106.5103,26.3946,3
9970,106.656,26.4241,3
9971,106.656,26.424,3
9972,106.4684,26.3587,3
9973,106.5474,26.4113,3
9974,106.644,26.6201,3
9975,106.6239,26.3852,3
9976,106.6073,26.4709,3
9977,106.5475,26.4087,3
9978,106.4922,26.4425,3
9979,106.5103,26.337,3
9980,106.5475,26.4017,3
9981,106.6635,26.5597,3
9982,106.5475,26.4013,3
9983,106.5846,26.4092,3
9984,106.5846,26.4539,3
9985,106.5475,26.4006,3
9986,106.5475,26.4005,3
9987,106.5475,26.4004,3
9988,106.6153,26.3967,3
9989,106.6239,26.4043,3
9990,106.6661,26.5966,3
9991,106.6782,26.5107,3
9992,106.5847,26.3595,3
9993,106.6729,26.5062,3
9994,106.5475,26.3991,3
9995,106.6073,26.471,3
9996,106.4713,26.3572,3
9997,106.4713,26.3573,3
9998,106.6198,26.3987,3
9999,106.661,26.4123,3
10000,106.615,26.3969,3
10001,106.6234,26.4877,3
10002,106.6556,26.6655,3
10003,106.6677,26.4331,3
10004,106.6442,26.6233,3
10005,106.652,26.6711,3
10006,106.6499,26.6203,3
10007,106.6499,26.6179,3
10008,106.6742,26.5697,3
10009,106.6499,26.6176,3
10010,106.6556,26.6661,3
10011,106.661,26.4131,3
10012,106.6234,26.4042,3
10013,106.716,26.5901,3
10014,106.6511,26.6851,3
10015,106.6625,26.4128,3
10016,106.6234,26.4015,3
10017,106.5467,26.395,3
10018,106.6556,26.4235,3
10019,106.6556,26.4213,3
10020,106.5468,26.3965,3
10021,106.5468,26.4047,3
10022,106.6068,26.4701,3
10023,106.6636,26.4381,3
10024,106.5857,26.4095,3
10025,106.6442,26.6223,3
10026,106.4728,26.3558,3
10027,106.5857,26.4551,3
10028,106.5469,26.4037,3
10029,106.6348,26.3762,3
10030,106.5857,26.4552,3
10031,106.5469,26.3971,3
10032,106.5469,26.397,3
10033,106.6694,26.4857,3
10034,106.5468,26.4089,3
10035,106.5858,26.3609,3
10036,106.5469,26.3964,3
10037,106.5469,26.3963,3
10038,106.4729,26.3591,3
10039,106.6348,26.3764,3
10040,106.5858,26.361,3
10041,106.5469,26.3955,3
10042,106.6069,26.4028,3
10043,106.6234,26.6244,3
10044,106.6649,26.5442,3
10045,106.6556,26.4148,3
10046,106.5472,26.4091,3
10047,106.688,26.5142,3
10048,106.5465,26.3937,3
10049,106.6233,26.4044,3
10050,106.4742,26.3653,3
10051,106.5465,26.3929,3
10052,106.688,26.5141,3
10053,106.6694,26.6206,3
10054,106.652,26.6417,3
10055,106.5465,26.392,3
10056,106.5465,26.3872,3
10057,106.6694,26.6209,3
10058,106.6625,26.3869,3
10059,106.6717,26.4224,3
10060,106.5464,26.4035,3
10061,106.6649,26.499,3
10062,106.6443,26.4931,3
10063,106.652,26.6415,3
10064,106.6181,26.483,3
10065,106.5464,26.3931,3
10066,106.5464,26.393,3
10067,106.4746,26.3614,3
10068,106.6233,26.4113,3
10069,106.6291,26.4921,3
10070,106.652,26.6426,3
10071,106.6555,26.6878,3
10072,106.4981,26.3577,3
10073,106.652,26.6424,3
10074,106.5466,26.3951,3
10075,106.4936,26.3515,3
10076,106.673,26.5063,3
10077,106.652,26.6422,3
10078,106.661,26.4395,3
10079,106.6068,26.4691,3
10080,106.6555,26.6879,3
10081,106.6555,26.6871,3
10082,106.6625,26.4127,3
10083,106.6677,26.4206,3
10084,106.5465,26.4494,3
10085,106.6499,26.4181,3
10086,106.6068,26.469,3
10087,106.6499,26.389,3
10088,106.4981,26.4701,3
10089,106.6233,26.4873,3
10090,106.5465,26.3947,3
10091,106.5465,26.3946,3
10092,106.547,26.396,3
10093,106.6557,26.4235,3
10094,106.547,26.3962,3
10095,106.6693,26.6204,3
10096,106.6348,26.3758,3
10097,106.607,26.4704,3
10098,106.6151,26.397,3
10099,106.498,26.5138,3
10100,106.5854,26.4547,3
10101,106.6236,26.4043,3
10102,106.5472,26.3994,3
10103,106.5472,26.3993,3
10104,106.6521,26.4192,3
10105,106.6348,26.376,3
10106,106.6535,26.6542,3
10107,106.6608,26.6452,3
10108,106.5472,26.3983,3
10109,106.6442,26.4164,3
10110,106.6236,26.4022,3
10111,106.4718,26.3577,3
10112,106.6558,26.3878,3
10113,106.5472,26.3974,3
10114,106.6535,26.6544,3
10115,106.6693,26.6208,3
10116,106.6236,26.4878,3
10117,106.7162,26.6099,3
10118,106.6313,26.4928,3
10119,106.5472,26.4072,3
10120,106.5472,26.409,3
10121,106.5472,26.4089,3
10122,106.5472,26.4086,3
10123,106.6501,26.4182,3
10124,106.5472,26.408,3
10125,106.5472,26.4079,3
10126,106.6333,26.3679,3
10127,106.5472,26.4074,3
10128,106.6289,26.492,3
10129,106.5472,26.4071,3
10130,106.5472,26.4048,3
10131,106.6501,26.4181,3
10132,106.6071,26.4028,3
10133,106.5472,26.4063,3
10134,106.5472,26.4062,3
10135,106.5472,26.4061,3
10136,106.6071,26.4024,3
10137,106.663,26.389,3
10138,106.5472,26.4053,3
10139,106.6236,26.6244,3
10140,106.615,26.4818,3
10141,106.5471,26.4099,3
10142,106.5471,26.4098,3
10143,106.5857,26.4093,3
10144,106.6235,26.4114,3
10145,106.6235,26.4093,3
10146,106.6069,26.4757,3
10147,106.652,26.6869,3
10148,106.652,26.6868,3
10149,106.65,26.4453,3
10150,106.6197,26.4841,3
10151,106.6636,26.4372,3
10152,106.6781,26.507,3
10153,106.6069,26.4703,3
10154,106.6236,26.3836,3
10155,106.6069,26.4702,3
10156,106.6069,26.4701,3
10157,106.6235,26.4041,3
10158,106.629,26.413,3
10159,106.547,26.397,3
10160,106.547,26.3969,3
10161,106.6694,26.4807,3
10162,106.6197,26.4842,3
10163,106.6235,26.4028,3
10164,106.6442,26.6203,3
10165,106.652,26.687,3
10166,106.6289,26.686,3
10167,106.6235,26.4578,3
10168,106.611,26.4711,3
10169,106.6236,26.3824,3
10170,106.6511,26.6843,3
10171,106.663,26.3895,3
10172,106.6742,26.5062,3
10173,106.5855,26.4093,3
10174,106.607,26.4017,3
10175,106.5471,26.4082,3
10176,106.5471,26.4076,3
10177,106.6535,26.6545,3
10178,106.5856,26.3607,3
10179,106.4936,26.4265,3
10180,106.5856,26.4093,3
10181,106.6694,26.4396,3
10182,106.7431,26.5787,3
10183,106.7161,26.5901,3
10184,106.6333,26.3693,3
10185,106.6442,26.6202,3
10186,106.7161,26.5899,3
10187,106.5474,26.4028,3
10188,106.6511,26.635,3
10189,106.4911,26.4421,3
10190,106.6803,26.5812,3
10191,106.6655,26.4121,3
10192,106.7092,26.5773,3
10193,106.5587,26.4064,3
10194,106.6659,26.4052,3
10195,106.6655,26.404,3
10196,106.496,26.4236,3
10197,106.5587,26.3943,3
10198,106.6416,26.6163,3
10199,106.6655,26.4039,3
10200,106.6655,26.4037,3
10201,106.6735,26.511,3
10202,106.6724,26.4345,3
10203,106.5586,26.4075,3
10204,106.6659,26.4053,3
10205,106.5586,26.4065,3
10206,106.5586,26.4064,3
10207,106.6172,26.4023,3
10208,106.6526,26.6462,3
10209,106.6324,26.493,3
10210,106.5586,26.395,3
10211,106.6397,26.6121,3
10212,106.6735,26.5107,3
10213,106.6533,26.4988,3
10214,106.6803,26.3401,3
10215,106.6398,26.4923,3
10216,106.6327,26.493,3
10217,106.6655,26.4991,3
10218,106.667,26.4085,3
10219,106.6593,26.465,3
10220,106.6509,26.6269,3
10221,106.6172,26.4093,3
10222,106.559,26.3949,3
10223,106.6398,26.4924,3
10224,106.6271,26.6858,3
10225,106.569,26.4107,3
10226,106.6416,26.4922,3
10227,106.5589,26.4075,3
10228,106.5589,26.4065,3
10229,106.6829,26.5123,3
10230,106.6186,26.391,3
10231,106.5049,26.3533,3
10232,106.6724,26.4366,3
10233,106.5588,26.3979,3
10234,106.6655,26.4122,3
10235,106.5588,26.3829,3
10236,106.505,26.3533,3
10237,106.5694,26.4109,3
10238,106.6802,26.5631,3
10239,106.6801,26.5907,3
10240,106.5697,26.4108,3
10241,106.5583,26.4065,3
10242,106.5051,26.3535,3
10243,106.5697,26.4109,3
10244,106.5697,26.411,3
10245,106.7092,26.5078,3
10246,106.5582,26.4482,3
10247,106.6188,26.3861,3
10248,106.6654,26.5637,3
10249,106.6654,26.5636,3
10250,106.5583,26.448,3
10251,106.6654,26.5635,3
10252,106.6533,26.6206,3
10253,106.5698,26.411,3
10254,106.6654,26.5634,3
10255,106.6593,26.6206,3
10256,106.6587,26.4263,3
10257,106.6587,26.4261,3
10258,106.6587,26.4139,3
10259,106.4947,26.3448,3
10260,106.6684,26.4396,3
10261,106.6802,26.5084,3
10262,106.505,26.3534,3
10263,106.5584,26.4075,3
10264,106.6528,26.6473,3
10265,106.6655,26.3541,3
10266,106.6684,26.4123,3
10267,106.6271,26.3979,3
10268,106.4915,26.3762,3
10269,106.6593,26.4992,3
10270,106.668,26.4331,3
10271,106.6416,26.6268,3
10272,106.5695,26.4138,3
10273,106.6667,26.433,3
10274,106.6172,26.3947,3
10275,106.6416,26.6274,3
10276,106.6341,26.383,3
10277,106.5696,26.4098,3
10278,106.5584,26.3978,3
10279,106.5584,26.395,3
10280,106.5696,26.4108,3
10281,106.6684,26.4331,3
10282,106.667,26.4083,3
10283,106.5696,26.4489,3
10284,106.6655,26.5256,3
10285,106.5688,26.4489,3
10286,106.5698,26.4491,3
10287,106.5688,26.4488,3
10288,106.5597,26.397,3
10289,106.4957,26.4655,3
10290,106.6273,26.3839,3
10291,106.4957,26.5289,3
10292,106.5681,26.4143,3
10293,106.5596,26.4078,3
10294,106.4958,26.3514,3
10295,106.5596,26.4068,3
10296,106.6725,26.5005,3
10297,106.4025,26.343,3
10298,106.7795,26.6587,3
10299,106.6826,26.5113,3
10300,106.6415,26.4923,3
10301,106.6173,26.3762,3
10302,106.5595,26.4479,3
10303,106.6399,26.4924,3
10304,106.628,26.6861,3
10305,106.5595,26.4067,3
10306,106.4958,26.3967,3
10307,106.5595,26.3973,3
10308,106.6272,26.6857,3
10309,106.6588,26.4684,3
10310,106.6805,26.5086,3
10311,106.5679,26.4486,3
10312,106.6273,26.4122,3
10313,106.5599,26.3966,3
10314,106.5599,26.3951,3
10315,106.5676,26.4487,3
10316,106.6414,26.6267,3
10317,106.6324,26.682,3
10318,106.628,26.6858,3
10319,106.5677,26.4102,3
10320,106.651,26.6717,3
10321,106.6101,26.3952,3
10322,106.5678,26.4146,3
10323,106.6187,26.3913,3
10324,106.6825,26.5113,3
10325,106.5598,26.3977,3
10326,106.6588,26.4687,3
10327,106.4957,26.4242,3
10328,106.6825,26.5118,3
10329,106.5678,26.4486,3
10330,106.5679,26.4103,3
10331,106.5597,26.4481,3
10332,106.61,26.4722,3
10333,106.628,26.6863,3
10334,106.5046,26.3532,3
10335,106.6509,26.6339,3
10336,106.6593,26.4645,3
10337,106.5592,26.4479,3
10338,106.6655,26.5388,3
10339,106.5592,26.4076,3
10340,106.6587,26.4991,3
10341,106.667,26.4086,3
10342,106.7093,26.5078,3
10343,106.5687,26.4101,3
10344,106.6526,26.6474,3
10345,106.668,26.5708,3
10346,106.5687,26.4489,3
10347,106.6683,26.4397,3
10348,106.5591,26.4481,3
10349,106.5591,26.448,3
10350,106.6327,26.4929,3
10351,106.5688,26.4105,3
10352,106.5591,26.4066,3
10353,106.5591,26.3948,3
10354,106.6099,26.4789,3
10355,106.6587,26.4838,3
10356,106.5048,26.3539,3
10357,106.5686,26.4487,3
10358,106.5686,26.4106,3
10359,106.5594,26.4481,3
10360,106.5684,26.4487,3
10361,106.6655,26.5632,3
10362,106.5683,26.4487,3
10363,106.5683,26.4488,3
10364,106.7792,26.6587,3
10365,106.5594,26.4075,3
10366,106.6655,26.5631,3
10367,106.7188,26.5886,3
10368,106.5684,26.4105,3
10369,106.5684,26.4106,3
10370,106.7093,26.5771,3
10371,106.6827,26.5121,3
10372,106.6187,26.3919,3
10373,106.5685,26.4102,3
10374,106.5593,26.4479,3
10375,106.5685,26.4106,3
10376,106.5593,26.4077,3
10377,106.5593,26.4076,3
10378,106.5685,26.4141,3
10379,106.7093,26.5762,3
10380,106.5593,26.3949,3
10381,106.627,26.3909,3
10382,106.5581,26.4482,3
10383,106.5568,26.4067,3
10384,106.5055,26.3533,3
10385,106.5571,26.4351,3
10386,106.6095,26.4003,3
10387,106.5571,26.4343,3
10388,106.571,26.4493,3
10389,106.6533,26.6517,3
10390,106.5571,26.4339,3
10391,106.5711,26.4108,3
10392,106.5711,26.4113,3
10393,106.5571,26.4072,3
10394,106.6395,26.4157,3
10395,106.5711,26.4492,3
10396,106.5712,26.4109,3
10397,106.5571,26.3958,3
10398,106.6526,26.4183,3
10399,106.6836,26.3403,3
10400,106.6654,26.4155,3
10401,106.709,26.5071,3
10402,106.557,26.4482,3
10403,106.5712,26.4114,3
10404,106.4963,26.529,3
10405,106.6583,26.499,3
10406,106.6186,26.3907,3
10407,106.6267,26.4123,3
10408,106.571,26.4107,3
10409,106.5572,26.434,3
10410,106.5055,26.3534,3
10411,106.6188,26.4836,3
10412,106.5572,26.4353,3
10413,106.5572,26.4351,3
10414,106.6267,26.4907,3
10415,106.6395,26.6086,3
10416,106.5709,26.4112,3
10417,106.5709,26.4113,3
10418,106.5572,26.4341,3
10419,106.6508,26.6802,3
10420,106.6095,26.4786,3
10421,106.5572,26.4338,3
10422,106.5572,26.4336,3
10423,106.6835,26.5134,3
10424,106.7735,26.904,3
10425,106.6724,26.4338,3
10426,106.6095,26.4788,3
10427,106.5572,26.3955,3
10428,106.6267,26.4124,3
10429,106.5571,26.4484,3
10430,106.557,26.4359,3
10431,106.6094,26.4787,3
10432,106.773,26.6699,3
10433,106.6169,26.4021,3
10434,106.6724,26.4236,3
10435,106.5569,26.3971,3
10436,106.5569,26.3965,3
10437,106.6266,26.6857,3
10438,106.4315,26.3565,3
10439,106.6419,26.416,3
10440,106.6654,26.4031,3
10441,106.6189,26.4835,3
10442,106.6419,26.4924,3
10443,106.6533,26.6528,3
10444,106.6654,26.4033,3
10445,106.6726,26.5049,3
10446,106.5715,26.4115,3
10447,106.5568,26.4331,3
10448,106.5568,26.4328,3
10449,106.5715,26.4492,3
10450,106.6266,26.4908,3
10451,106.6189,26.4836,3
10452,106.5568,26.407,3
10453,106.5568,26.4069,3
10454,106.6654,26.4032,3
10455,106.6508,26.6331,3
10456,106.6659,26.5319,3
10457,106.6583,26.4396,3
10458,106.5058,26.3537,3
10459,106.709,26.4419,3
10460,106.557,26.4331,3
10461,106.557,26.433,3
10462,106.5713,26.4114,3
10463,106.5713,26.4121,3
10464,106.557,26.396,3
10465,106.6508,26.6337,3
10466,106.6328,26.4931,3
10467,106.6508,26.6336,3
10468,106.6654,26.4034,3
10469,106.6533,26.6524,3
10470,106.6094,26.4785,3
10471,106.6726,26.5045,3
10472,106.5713,26.4493,3
10473,106.6169,26.4092,3
10474,106.6659,26.5329,3
10475,106.5569,26.433,3
10476,106.5059,26.4922,3
10477,106.5569,26.4328,3
10478,106.5708,26.4104,3
10479,106.5573,26.3954,3
10480,106.6397,26.3896,3
10481,106.68,26.5083,3
10482,106.6171,26.4827,3
10483,106.5702,26.4109,3
10484,106.6171,26.4826,3
10485,106.5579,26.407,3
10486,106.6269,26.384,3
10487,106.7091,26.5769,3
10488,106.5579,26.3949,3
10489,106.6268,26.6893,3
10490,106.5053,26.3535,3
10491,106.6508,26.684,3
10492,106.7091,26.5764,3
10493,106.5578,26.4071,3
10494,106.5578,26.4069,3
10495,106.5578,26.3954,3
10496,106.6282,26.3941,3
10497,106.6396,26.4924,3
10498,106.6586,26.4138,3
10499,106.6685,26.4332,3
10500,106.7186,26.567,3
10501,106.5703,26.4134,3
10502,106.6171,26.3948,3
10503,106.6832,26.5129,3
10504,106.6726,26.4366,3
10505,106.6269,26.4123,3
10506,106.6594,26.4267,3
10507,106.6726,26.4232,3
10508,106.4914,26.455,3
10509,106.5581,26.4071,3
10510,106.6509,26.4187,3
10511,106.6098,26.467,3
10512,106.6801,26.5085,3
10513,106.6269,26.6857,3
10514,106.6269,26.6856,3
10515,106.4961,26.529,3
10516,106.6098,26.3999,3
10517,106.6341,26.4137,3
10518,106.6832,26.2915,3
10519,106.5701,26.4109,3
10520,106.558,26.4073,3
10521,106.558,26.4069,3
10522,106.6098,26.3996,3
10523,106.6594,26.4395,3
10524,106.6684,26.5015,3
10525,106.6684,26.5017,3
10526,106.6684,26.5608,3
10527,106.7091,26.508,3
10528,106.6268,26.4907,3
10529,106.5704,26.411,3
10530,106.5706,26.4492,3
10531,106.6585,26.4262,3
10532,106.5573,26.4483,3
10533,106.668,26.4119,3
10534,106.6654,26.4992,3
10535,106.5573,26.4353,3
10536,106.5573,26.435,3
10537,106.5573,26.4348,3
10538,106.6188,26.4029,3
10539,106.6685,26.5017,3
10540,106.5573,26.4342,3
10541,106.6659,26.5299,3
10542,106.5573,26.434,3
10543,106.5573,26.4339,3
10544,106.6654,26.4991,3
10545,106.6726,26.4998,3
10546,106.5573,26.4071,3
10547,106.5707,26.4112,3
10548,106.6685,26.5018,3
10549,106.4963,26.3515,3
10550,106.68,26.5084,3
10551,106.6685,26.5014,3
10552,106.6108,26.3993,3
10553,106.5577,26.3834,3
10554,106.6666,26.6429,3
10555,106.5576,26.4483,3
10556,106.5576,26.4481,3
10557,106.6685,26.4646,3
10558,106.6685,26.4647,3
10559,106.5704,26.449,3
10560,106.6268,26.4024,3
10561,106.5704,26.4491,3
10562,106.5576,26.3838,3
10563,106.68,26.5907,3
10564,106.5575,26.4069,3
10565,106.5054,26.3539,3
10566,106.6736,26.4242,3
10567,106.5575,26.3975,3
10568,106.5705,26.4112,3
10569,106.668,26.4121,3
10570,106.6594,26.4992,3
10571,106.6685,26.5013,3
10572,106.5574,26.4483,3
10573,106.5705,26.4132,3
10574,106.5705,26.4133,3
10575,106.6725,26.4995,3
10576,106.5599,26.3995,3
10577,106.5676,26.4106,3
10578,106.5626,26.4004,3
10579,106.5654,26.4108,3
10580,106.5654,26.419,3
10581,106.504,26.3549,3
10582,106.5654,26.4482,3
10583,106.6735,26.4414,3
10584,106.6175,26.3945,3
10585,106.6627,26.3838,3
10586,106.6532,26.6511,3
10587,106.4952,26.529,3
10588,106.504,26.4907,3
10589,106.7193,26.5891,3
10590,106.6408,26.393,3
10591,106.7193,26.565,3
10592,106.5619,26.4001,3
10593,106.6509,26.6844,3
10594,106.5618,26.4479,3
10595,106.6276,26.6881,3
10596,106.5618,26.4084,3
10597,106.6403,26.4159,3
10598,106.5618,26.4,3
10599,106.5656,26.4192,3
10600,106.5621,26.4092,3
10601,106.5654,26.4096,3
10602,106.6175,26.3961,3
10603,106.5653,26.4095,3
10604,106.5625,26.4093,3
10605,106.6682,26.3397,3
10606,106.6814,26.5092,3
10607,106.6667,26.4078,3
10608,106.5039,26.3555,3
10609,106.6725,26.3397,3
10610,106.6527,26.648,3
10611,106.6186,26.3928,3
10612,106.5623,26.4093,3
10613,106.5653,26.4096,3
10614,106.5653,26.4484,3
10615,106.5623,26.4085,3
10616,106.6277,26.4122,3
10617,106.3724,26.3557,3
10618,106.681,26.3393,3
10619,106.5622,26.4086,3
10620,106.6279,26.6092,3
10621,106.6277,26.3836,3
10622,106.6658,26.5284,3
10623,106.6104,26.4794,3
10624,106.5656,26.4484,3
10625,106.6682,26.4129,3
10626,106.5041,26.3532,3
10627,106.5659,26.4098,3
10628,106.6735,26.4427,3
10629,106.6186,26.4835,3
10630,106.6817,26.5101,3
10631,106.6409,26.4922,3
10632,106.6528,26.4427,3
10633,106.6276,26.4122,3
10634,106.5615,26.4058,3
10635,106.6409,26.4923,3
10636,106.6103,26.3995,3
10637,106.6657,26.5284,3
10638,106.4953,26.5289,3
10639,106.5042,26.3531,3
10640,106.6667,26.3469,3
10641,106.5659,26.4485,3
10642,106.6658,26.5308,3
10643,106.6658,26.5309,3
10644,106.6657,26.528,3
10645,106.6808,26.5644,3
10646,106.641,26.3925,3
10647,106.5614,26.4481,3
10648,106.6527,26.6462,3
10649,106.5615,26.4084,3
10650,106.7099,26.5454,3
10651,106.5616,26.4055,3
10652,106.5617,26.3999,3
10653,106.6408,26.4922,3
10654,106.6628,26.4395,3
10655,106.5041,26.3544,3
10656,106.6276,26.6785,3
10657,106.6809,26.5089,3
10658,106.5616,26.4084,3
10659,106.5657,26.4484,3
10660,106.5041,26.3546,3
10661,106.6628,26.4396,3
10662,106.6276,26.4915,3
10663,106.5616,26.405,3
10664,106.6104,26.3954,3
10665,106.6528,26.4199,3
10666,106.6657,26.529,3
10667,106.5616,26.4042,3
10668,106.667,26.4996,3
10669,106.6657,26.5289,3
10670,106.6724,26.4989,3
10671,106.6817,26.5096,3
10672,106.6279,26.6058,3
10673,106.5626,26.4086,3
10674,106.6509,26.6346,3
10675,106.5626,26.4088,3
10676,106.5644,26.4483,3
10677,106.6186,26.3915,3
10678,106.6405,26.416,3
10679,106.5645,26.4107,3
10680,106.659,26.4856,3
10681,106.5638,26.4091,3
10682,106.6325,26.493,3
10683,106.6279,26.3836,3
10684,106.5645,26.4483,3
10685,106.5638,26.4021,3
10686,106.5637,26.6259,3
10687,106.6405,26.4922,3
10688,106.6532,26.6513,3
10689,106.6681,26.416,3
10690,106.7224,26.467,3
10691,106.6105,26.4687,3
10692,106.5636,26.4102,3
10693,106.5646,26.4483,3
10694,106.6658,26.433,3
10695,106.6681,26.4331,3
10696,106.5647,26.4481,3
10697,106.5037,26.3562,3
10698,106.7961,26.5496,3
10699,106.5644,26.4107,3
10700,106.5641,26.4481,3
10701,106.6628,26.4347,3
10702,106.5643,26.4482,3
10703,106.5642,26.4482,3
10704,106.5642,26.4481,3
10705,106.6658,26.4047,3
10706,106.5642,26.4093,3
10707,106.5642,26.4092,3
10708,106.651,26.6272,3
10709,106.6405,26.3926,3
10710,106.651,26.6271,3
10711,106.5639,26.4482,3
10712,106.5641,26.4106,3
10713,106.6405,26.3927,3
10714,106.634,26.383,3
10715,106.564,26.4105,3
10716,106.564,26.4092,3
10717,106.564,26.4091,3
10718,106.6176,26.3942,3
10719,106.7962,26.5521,3
10720,106.6528,26.3876,3
10721,106.495,26.529,3
10722,106.5647,26.4483,3
10723,106.5648,26.4093,3
10724,106.5627,26.4479,3
10725,106.6105,26.3995,3
10726,106.6532,26.6518,3
10727,106.563,26.4003,3
10728,106.7952,26.5459,3
10729,106.651,26.4989,3
10730,106.6813,26.5094,3
10731,106.6277,26.6857,3
10732,106.6406,26.4159,3
10733,106.4919,26.3884,3
10734,106.6404,26.392,3
10735,106.563,26.4095,3
10736,106.6326,26.3829,3
10737,106.5651,26.4483,3
10738,106.6627,26.3845,3
10739,106.5627,26.4003,3
10740,106.681,26.4407,3
10741,106.651,26.6343,3
10742,106.5652,26.4095,3
10743,106.5626,26.4479,3
10744,106.5626,26.4094,3
10745,106.6633,26.3911,3
10746,106.681,26.5896,3
10747,106.5634,26.4482,3
10748,106.6658,26.3524,3
10749,106.5648,26.4483,3
10750,106.5634,26.4099,3
10751,106.5634,26.4089,3
10752,106.5634,26.401,3
10753,106.6106,26.4058,3
10754,106.4951,26.4248,3
10755,106.5649,26.4482,3
10756,106.5633,26.401,3
10757,106.6681,26.4397,3
10758,106.5632,26.4481,3
10759,106.6532,26.6517,3
10760,106.6658,26.4992,3
10761,106.6404,26.4159,3
10762,106.5632,26.4006,3
10763,106.565,26.4108,3
10764,106.6175,26.4094,3
10765,106.5631,26.4088,3
10766,106.6277,26.6876,3
10767,106.6591,26.466,3
10768,106.565,26.4483,3
10769,106.5614,26.4479,3
10770,106.6721,26.4336,3
10771,106.6657,26.5272,3
10772,106.5614,26.4082,3
10773,106.6656,26.5282,3
10774,106.6656,26.5281,3
10775,106.6656,26.5279,3
10776,106.5604,26.4481,3
10777,106.6101,26.4668,3
10778,106.6628,26.4128,3
