name,value,position,veh_series,avgOStime_min,avgOSmileage_km,vin
50%+,1,inside,HS5,41.17,78,LFB1E6674KJB03540
0~50%,33,inside,HS5,5.77,10,LFB1E6074KJB07466
0~50%,65,inside,HS5,3.59,7.69,LFB1E6675KJB06012
0~50%,36,inside,HS5,5.68,10.86,LFB1E6675KJB12411
0~50%,174,inside,HS5,9.29,16.29,LFB1E6675KJB10920
0~50%,1,inside,HS5,0.17,0,LFB1E6672KJB17694
0~50%,18,inside,HS5,6.17,10.61,LFB1E6077KJB06750
0~50%,80,inside,HS5,6.14,10.96,LFB1E6677KJB03144
0~50%,143,inside,HS5,5.05,8.68,LFB1E6076KJB06514
0~50%,50,inside,HS5,4.06,7.32,LFB1E6671KJB09568
50%+,4,inside,HS5,52.92,115.5,LFB1E6074KJB10867
0~50%,1,inside,HS5,0.17,1,LFB1E6673KJB16506
0~50%,24,inside,HS5,23.71,42.04,LFB1E6074KJB14952
0~50%,8,inside,HS5,4.02,7,LFB1E6076KJB13575
0~50%,83,inside,HS5,11.58,20.82,LFB1E6673KJB08616
50%+,5,inside,HS5,35.75,77.2,LFB1E6075KJB06620
50%+,1,inside,HS5,1.33,2,LFB1E6671KJB05908
0~50%,43,inside,HS5,3.33,6.02,LFB1E6075KJB05449
0~50%,3,inside,HS5,2.12,10.67,LFB1E6677KJB10630
0~50%,33,inside,HS5,4.92,11.18,LFB1E6075KJB03958
0~50%,1,inside,HS5,0.17,1,LFB1E6673KJB17168
0~50%,65,inside,HS5,3.97,7.08,LFB1E6078KJB04733
0~50%,47,inside,HS5,8.64,15.17,LFB1E6673KJB09278
50%+,1,inside,HS5,1.42,0,LFB1E6675KJB10075
0~50%,8,inside,HS5,1.95,4.5,LFB1E607XKJB11330
50%+,2,inside,HS5,7.92,14.5,LFB1E6675KJB02185
0~50%,68,inside,HS5,6.12,11.04,LFB1E6676KJB11056
0~50%,31,inside,HS5,3.26,5.48,LFB1E667XKJB08807
0~50%,108,inside,HS5,1.23,1.94,LFB1E6076KJB06772
0~50%,15,inside,HS5,0.65,2.33,LFB1E6075KJB14426
0~50%,1,inside,HS5,0.5,1,LFB1E6074KJB18192
0~50%,139,inside,HS5,12.86,24.5,LFB1E6075KJB06536
0~50%,45,inside,HS5,7.51,13.51,LFB1E6679KJB10340
0~50%,27,inside,HS5,1.8,3.19,LFB1E6072KJB04100
0~50%,28,inside,HS5,8.42,15.39,LFB1E6075KJB12935
0~50%,89,inside,HS5,3.95,6.99,LFB1E6079KJB10041
0~50%,25,inside,HS5,3.85,6.96,LFB1E667XKJB09469
0~50%,2,inside,HS5,0.17,0,LFB1E6670KJB15989
0~50%,4,inside,HS5,2.91,17.25,LFB1E6673KJB16764
0~50%,22,inside,HS5,11.28,20.23,LFB1E6078KJB05820
50%+,2,inside,HS5,34.92,71,LFB1E6673KJB12679
0~50%,1,inside,HS5,0.32,0,LFB1E6670KJB17905
50%+,1,inside,HS5,6.52,14,LFB1E6673KJB04789
0~50%,1,inside,HS5,0.17,1,LFB1E6672KJB16528
0~50%,1,inside,HS5,0.17,1,LFB1E6075KJB07198
0~50%,9,inside,HS5,2.17,5,LFB1E6076KJB09350
0~50%,7,inside,HS5,4.67,7.57,LFB1E6676KJB12143
0~50%,92,inside,HS5,7.68,14.24,LFB1E6672KJB08638
0~50%,29,inside,HS5,2.98,5.21,LFB1E6078KJB06482
0~50%,27,inside,HS5,8.96,15.37,LFB1E6077KJB14136
0~50%,6,inside,HS5,6.14,10.5,LFB1E6675KJB10416
0~50%,119,inside,HS5,6.37,11.7,LFB1E6078KJB04991
0~50%,2,inside,HS5,0.5,1,LFB1E6076KJB10918
50%+,1,inside,HS5,12.33,24,LFB1E6671KJB08744
0~50%,54,inside,HS5,11.9,21.15,LFB1E6075KJB08285
0~50%,37,inside,HS5,10.59,20.43,LFB1E6074KJB14448
0~50%,141,inside,HS5,6.5,11.82,LFB1E6075KJB06794
0~50%,46,inside,HS5,5.7,9.52,LFB1E6074KJB08049
0~50%,63,inside,HS5,12.11,22.13,LFB1E6078KJB09060
50%+,5,inside,HS5,18.22,38.2,LFB1E6674KJB04123
0~50%,134,inside,HS5,5.93,10.47,LFB1E6674KJB06857
0~50%,49,inside,HS5,9.09,17.78,LFB1E6074KJB06558
0~50%,91,inside,HS5,7.94,14.31,LFB1E6078KJB04229
50%+,2,inside,HS5,75.26,140,LFB1E6672KJB08218
50%+,1,inside,HS5,67.02,136,LFB1E6073KJB06664
0~50%,6,inside,HS5,13.47,25.67,LFB1E6674KJB17325
0~50%,11,inside,HS5,14.98,27.91,LFB1E6078KJB02738
0~50%,30,inside,HS5,2.96,5.23,LFB1E6075KJB07881
0~50%,72,inside,HS5,8.17,15.03,LFB1E6675KJB04275
0~50%,31,inside,HS5,9.7,17.48,LFB1E6673KJB07708
0~50%,15,inside,HS5,3.23,5.4,LFB1E6677KJB11213
50%+,3,inside,HS5,25.94,49.33,LFB1E667XKJB08645
0~50%,7,inside,HS5,3.57,6,LFB1E6074KJB16197
0~50%,1,inside,HS5,0.18,1,LFB1E6674KJB18412
0~50%,69,inside,HS5,4.64,8.01,LFB1E6070KJB12034
0~50%,1,inside,HS5,6.83,12,LFB1E6673KJB14769
0~50%,5,inside,HS5,1.2,1.8,LFB1E6077KJB13990
0~50%,8,inside,HS5,1.35,2.13,LFB1E6070KJB10543
0~50%,40,inside,HS5,4.04,7.28,LFB1E6076KJB07355
0~50%,28,inside,HS5,2.22,4.89,LFB1E6675KJB03871
0~50%,16,inside,HS5,1.2,1.94,LFB1E6078KJB10886
50%+,1,inside,HS5,66.83,121,LFB1E667XKJB09732
50%+,1,inside,HS5,29.33,60,LFB1E6672KJB06985
0~50%,59,inside,HS5,5.21,9.2,LFB1E6073KJB04090
50%+,1,inside,HS5,18.33,35,LFB1E6675KJB02364
0~50%,38,inside,HS5,8.11,14.05,LFB1E6679KJB10094
50%+,3,inside,HS5,34.06,67.67,LFB1E667XKJB16793
0~50%,18,inside,HS5,4.08,6.94,LFB1E6071KJB10017
0~50%,58,inside,HS5,8.26,15.5,LFB1E6676KJB11235
0~50%,1,inside,HS5,0.17,0,LFB1E6078KJB07065
0~50%,219,inside,HS5,5.4,12.43,LFB1E6078KJB05574
0~50%,5,inside,HS5,4.97,8.2,LFB1E6077KJB13228
0~50%,24,inside,HS5,7.73,15.13,LFB1E6676KJB03345
0~50%,172,inside,HS5,3.32,5.74,LFB1E6077KJB05338
0~50%,73,inside,HS5,7.21,12.49,LFB1E6075KJB06715
0~50%,72,inside,HS5,9.59,17.38,LFB1E607XKJB12171
0~50%,39,inside,HS5,2.75,4.72,LFB1E6077KJB03847
0~50%,30,inside,HS5,1.85,3.13,LFB1E607XKJB10680
0~50%,1,inside,HS5,0.17,1,LFB1E6673KJB16943
50%+,3,inside,HS5,18.11,36.33,LFB1E607XKJB10002
50%+,1,inside,HS5,0.75,0,LFB1E6074KJB08312
0~50%,1,inside,HS5,3.33,5,LFB1E6679KJB11181
0~50%,1,inside,HS5,0.17,1,LFB1E6078KJB16042
0~50%,1,inside,HS5,0.17,1,LFB1E6071KJB11104
0~50%,33,inside,HS5,12.11,27.58,LFB1E6078KJB08152
0~50%,1,inside,HS5,0.52,0,LFB1E6676KJB10831
0~50%,77,inside,HS5,2.84,5.53,LFB1E6678KJB03055
0~50%,22,inside,HS5,0.46,11942.5,LFB1E6675KJB00789
0~50%,136,inside,HS5,0.62,0.9,LFB1E6676KJB02941
0~50%,66,inside,HS5,4.65,8.18,LFB1E6075KJB07802
0~50%,9,inside,HS5,18.91,34.89,LFB1E6077KJB12824
50%+,1,inside,HS5,33.83,64,LFB1E6074KJB13882
0~50%,25,inside,HS5,14.93,28.2,LFB1E6672KJB09479
0~50%,8,inside,HS5,3.56,6,LFB1E6676KJB11493
0~50%,6,inside,HS5,3.25,5.83,LFB1E6672KJB07988
0~50%,75,inside,HS5,2.84,5.37,LFB1E6077KJB07087
0~50%,48,inside,HS5,6.33,11.67,LFB1E6075KJB08464
0~50%,99,inside,HS5,5.12,9.01,LFB1E6077KJB05596
0~50%,69,inside,HS5,13.34,23.81,LFB1E6077KJB11995
0~50%,72,inside,HS5,3.06,5.17,LFB1E6676KJB07010
0~50%,27,inside,HS5,0.92,1.7,LFB1E6075KJB06973
0~50%,13,inside,HS5,3.37,5.69,LFB1E6076KJB11759
0~50%,17,inside,HS5,9.63,17.59,LFB1E6077KJB09003
0~50%,79,inside,HS5,4.89,9.32,LFB1E6678KJB04142
0~50%,5,inside,HS5,17.13,30,LFB1E6071KJB04301
0~50%,1,inside,HS5,0.17,0,LFB1E6077KJB13911
0~50%,22,inside,HS5,4.13,7.41,LFB1E6677KJB10305
50%+,3,inside,HS5,17.54,35.33,LFB1E6670KJB07858
0~50%,70,inside,HS5,10.09,18.93,LFB1E6676KJB06181
0~50%,7,inside,HS5,3.86,6,LFB1E6674KJB07698
0~50%,9,inside,HS5,10.84,19.89,LFB1E6078KJB04408
0~50%,27,inside,HS5,4.92,8.26,LFB1E6077KJB14573
0~50%,110,inside,HS5,3.01,5.02,LFB1E6077KJB08174
0~50%,119,inside,HS5,2.86,5.08,LFB1E6075KJB09551
0~50%,4,inside,HS5,1.13,2,LFB1E6076KJB14337
0~50%,60,inside,HS5,4.95,8.52,LFB1E6674KJB09614
0~50%,26,inside,HS5,3.86,6.46,LFB1E6077KJB06683
0~50%,102,inside,HS5,6.04,11.05,LFB1E6679KJB10015
0~50%,57,inside,HS5,10.31,18.39,LFB1E6073KJB02520
0~50%,1,inside,HS5,0.17,1,LFB1E6674KJB16675
0~50%,86,inside,HS5,5.82,10.49,LFB1E6678KJB12290
0~50%,54,inside,HS5,2.32,4.43,LFB1E6073KJB11072
0~50%,4,inside,HS5,0.8,0.75,LFB1E6673KJB16439
0~50%,16,inside,HS5,5.93,10.19,LFB1E6674KJB08785
0~50%,21,inside,HS5,1.38,2.19,LFB1E6074KJB06995
0~50%,21,inside,HS5,2.52,4.24,LFB1E6077KJB09261
0~50%,171,inside,HS5,7.83,14.07,LFB1E6073KJB03182
50%+,1,inside,HS5,22.83,48,LFB1E667XKJB07995
0~50%,17,inside,HS5,10.08,18.35,LFB1E6076KJB13933
0~50%,109,inside,HS5,7.88,14.18,LFB1E6076KJB07534
0~50%,1447,inside,HS5,10.34,20.51,LFB1E6676KJB00946
0~50%,3,inside,HS5,1.48,5.33,LFB1E6076KJB16086
0~50%,32,inside,HS5,18.36,32.56,LFB1E6070KJB11384
50%+,1,inside,HS5,18.17,34,LFB1E6074KJB13378
0~50%,17,inside,HS5,8.06,14.12,LFB1E6673KJB09636
0~50%,20,inside,HS5,8.18,14.25,LFB1E6677KJB13141
0~50%,16,inside,HS5,1.35,2.25,LFB1E6070KJB13300
50%+,2,inside,HS5,14.67,27.5,LFB1E6675KJB10433
0~50%,36,inside,HS5,1.38,2.69,LFB1E6679KJB10273
0~50%,29,inside,HS5,11.26,20,LFB1E6075KJB06469
0~50%,29,inside,HS5,3.21,5.45,LFB1E6679KJB02383
0~50%,11,inside,HS5,17.2,42.09,LFB1E6678KJB10037
0~50%,57,inside,HS5,6.09,10.6,LFB1E6676KJB05015
0~50%,1,inside,HS5,1,2,LFB1E6078KJB13643
0~50%,76,inside,HS5,6.9,12.68,LFB1E6078KJB07244
0~50%,7,inside,HS5,0.76,1.14,LFB1E6676KJB11414
0~50%,20,inside,HS5,4.73,8.55,LFB1E6677KJB03760
0~50%,41,inside,HS5,6.35,11.32,LFB1E6079KJB04000
0~50%,100,inside,HS5,7.33,13.26,LFB1E6070KJB06072
0~50%,2,inside,HS5,4.28,8.5,LFB1E6072KJB11094
50%+,788,inside,HS5,44.85,-94915.27,LFB1E6070KJB00496
0~50%,22,inside,HS5,8.08,13.95,LFB1E667XKJB09827
0~50%,3,inside,HS5,5,8.33,LFB1E6077KJB14069
0~50%,66,inside,HS5,2.89,4.98,LFB1E6072KJB05120
0~50%,15,inside,HS5,9.1,16.4,LFB1E6679KJB11360
50%+,1,inside,HS5,11.83,24,LFB1E6076KJB07114
0~50%,10,inside,HS5,13.5,23.8,LFB1E6078KJB16221
0~50%,33,inside,HS5,8.27,14.82,LFB1E6674KJB07619
0~50%,1,inside,HS5,0.17,0,LFB1E6078KJB08331
0~50%,1,inside,HS5,0.17,0,LFB1E6079KJB03171
0~50%,254,inside,HS5,7.8,14.26,LFB1E6679KJB03470
0~50%,186,inside,HS5,10.1,18.81,LFB1E6676KJB06102
0~50%,11,inside,HS5,2.18,3.73,LFB1E6074KJB05829
0~50%,9,inside,HS5,3.68,5.89,LFB1E6078KJB06840
0~50%,79,inside,HS5,4.35,8.27,LFB1E6678KJB03234
50%+,3,inside,HS5,29.78,53.33,LFB1E6077KJB02519
0~50%,4,inside,HS5,0.21,0,LFB1E6673KJB09894
0~50%,24,inside,HS5,13.44,25.25,LFB1E6077KJB06604
50%+,2,inside,HS5,69.84,131,LFB1E6679KJB08880
0~50%,49,inside,HS5,11.51,20.9,LFB1E6672KJB09658
50%+,8,inside,HS5,4.19,7.5,LFB1E6674KJB04056
0~50%,28,inside,HS5,4.06,7.07,LFB1E6072KJB04291
50%+,5,inside,HS5,37.44,74.8,LFB1E6073KJB13825
0~50%,132,inside,HS5,9.39,16.84,LFB1E6676KJB05273
0~50%,1,inside,HS5,25,43,LFB1E6678KJB10295
50%+,1,inside,HS5,12.33,23,LFB1E6073KJB07426
0~50%,23,inside,HS5,0.72,1.3,LFB1E6677KJB10059
0~50%,6,inside,HS5,9.28,15.67,LFB1E6675KJB05037
50%+,1,inside,HS5,3.5,7,LFB1E6076KJB08201
0~50%,3,inside,HS5,0.17,0,LFB1E6678KJB12211
0~50%,116,inside,HS5,7.25,12.73,LFB1E6077KJB05775
50%+,1,inside,HS5,22.18,43,LFB1E6076KJB06710
0~50%,10,inside,HS5,0.7,1,LFB1E6677KJB02169
0~50%,43,inside,HS5,5.08,8.77,LFB1E6678KJB04321
0~50%,9,inside,HS5,3,5.22,LFB1E6675KJB12098
50%+,2,inside,HS5,17.42,32.5,LFB1E6674KJB11542
0~50%,9,inside,HS5,6.54,11.56,LFB1E6077KJB16243
0~50%,44,inside,HS5,4.29,8,LFB1E6073KJB10164
0~50%,1,inside,HS5,0.18,1,LFB1E6070KJB01499
0~50%,5,inside,HS5,0.93,1.6,LFB1E6070KJB11305
0~50%,1,inside,HS5,0.17,0,LFB1E6076KJB16007
0~50%,15,inside,HS5,1.77,2.93,LFB1E6677KJB11146
0~50%,60,inside,HS5,4.12,7.82,LFB1E6678KJB03492
0~50%,2,inside,HS5,11.28,57,LFB1E6077KJB06862
0~50%,65,inside,HS5,8.08,12.86,LFB1E6072KJB00547
50%+,4,inside,HS5,12.92,45.25,LFB1E6673KJB09474
0~50%,59,inside,HS5,8.15,15.59,LFB1E6078KJB05249
0~50%,228,inside,HS5,3.02,5.45,LFB1E6679KJB02304
0~50%,39,inside,HS5,8.93,18.38,LFB1E6675KJB05295
0~50%,78,inside,HS5,3.66,6.56,LFB1E6678KJB06070
0~50%,27,inside,HS5,2.07,3.56,LFB1E6076KJB07288
0~50%,3,inside,HS5,1.06,1.67,LFB1E6673KJB16618
50%+,1,inside,HS5,0.9,0,LFB1E6675KJB11016
50%+,1,inside,HS5,44.57,199,LFB1E6077KJB11754
0~50%,77,inside,HS5,9.97,17.6,LFB1E6072KJB11015
0~50%,2,inside,HS5,0.17,0,LFB1E6076KJB15603
0~50%,10,inside,HS5,3.05,4.9,LFB1E6076KJB09204
0~50%,13,inside,HS5,18.83,34.38,LFB1E6677KJB10742
0~50%,20,inside,HS5,6.61,13.2,LFB1E6673KJB15789
0~50%,70,inside,HS5,0.92,1.47,LFB1E6078KJB04845
0~50%,7,inside,HS5,4.5,7.43,LFB1E6070KJB13054
0~50%,17,inside,HS5,4,6.71,LFB1E6675KJB14272
0~50%,1,inside,HS5,0.18,1,LFB1E667XKJB16809
0~50%,72,inside,HS5,11.93,21.81,LFB1E6675KJB06382
0~50%,140,inside,HS5,4.89,8.98,LFB1E6070KJB05164
0~50%,21,inside,HS5,2,3.1,LFB1E6076KJB08375
0~50%,11,inside,HS5,1.42,2.36,LFB1E6076KJB14774
0~50%,181,inside,HS5,9.32,18.02,LFB1E6070KJB03673
0~50%,146,inside,HS5,5.48,9.51,LFB1E6676KJB11168
0~50%,93,inside,HS5,9.49,16.9,LFB1E6078KJB13397
0~50%,53,inside,HS5,9.15,16.62,LFB1E6675KJB04891
0~50%,31,inside,HS5,8.2,15.23,LFB1E6074KJB09752
0~50%,87,inside,HS5,11.09,21.86,LFB1E6075KJB08139
0~50%,152,inside,HS5,9.36,19.41,LFB1E6078KJB15313
0~50%,1,inside,HS5,0.17,0,LFB1E6072KJB10611
0~50%,53,inside,HS5,7.57,13.68,LFB1E6679KJB10452
0~50%,162,inside,HS5,4.39,8.31,LFB1E6678KJB10216
0~50%,49,inside,HS5,9.98,18.27,LFB1E6078KJB07423
0~50%,6,inside,HS5,0.43,0.83,LFB1E6072KJB02721
0~50%,47,inside,HS5,4.88,8.62,LFB1E6078KJB05932
0~50%,150,inside,HS5,3.94,6.83,LFB1E6677KJB06092
0~50%,14,inside,HS5,3.23,5.79,LFB1E6070KJB12650
0~50%,1,inside,HS5,0.17,0,LFB1E6075KJB17116
0~50%,39,inside,HS5,3.32,5.69,LFB1E6078KJB08085
50%+,5,inside,HS5,65.71,125.8,LFB1E6074KJB06754
0~50%,63,inside,HS5,7.36,13.17,LFB1E6676KJB12255
0~50%,32,inside,HS5,3.24,5.56,LFB1E6071KJB11037
0~50%,31,inside,HS5,6.62,11.81,LFB1E6078KJB06594
0~50%,5,inside,HS5,1.87,3,LFB1E6679KJB13030
0~50%,43,inside,HS5,0.43,0.7,LFB1E6676KJB02874
0~50%,4,inside,HS5,0.29,0.25,LFB1E607XKJB13191
0~50%,41,inside,HS5,6.49,11.12,LFB1E6079KJB03350
0~50%,7,inside,HS5,4.32,7.86,LFB1E6678KJB03413
0~50%,6,inside,HS5,0.33,0.33,LFB1E6075KJB16287
0~50%,18,inside,HS5,4.28,7.89,LFB1E667XKJB10010
50%+,3,inside,HS5,11.05,23,LFB1E607XKJB03132
0~50%,28,inside,HS5,2.81,4.79,LFB1E6075KJB08397
0~50%,1,inside,HS5,0.17,1,LFB1E6674KJB14859
50%+,4,inside,HS5,1.95,3.75,LFB1E6675KJB02980
0~50%,4,inside,HS5,0.92,1.5,LFB1E6078KJB15571
0~50%,3,inside,HS5,0.17,0,LFB1E6674KJB06969
0~50%,119,inside,HS5,4.87,8.4,LFB1E6678KJB10474
0~50%,4,inside,HS5,30.02,53.75,LFB1E6676KJB11851
0~50%,24,inside,HS5,8.45,15.79,LFB1E6077KJB07445
0~50%,5,inside,HS5,0.24,1,LFB1E6675KJB11615
0~50%,136,inside,HS5,6.67,12.1,LFB1E6675KJB05216
0~50%,26,inside,HS5,11.3,19.69,LFB1E6076KJB07209
50%+,1,inside,HS5,3.7,0,LFB1E6076KJB13950
0~50%,51,inside,HS5,14.24,26.43,LFB1E6674KJB09547
0~50%,60,inside,HS5,11.48,19.77,LFB1E6675KJB10786
0~50%,31,inside,HS5,8.05,14.42,LFB1E6676KJB08030
0~50%,87,inside,HS5,5.02,9.62,LFB1E6071KJB13211
50%+,2,inside,HS5,39.08,74.5,LFB1E6075KJB07315
0~50%,148,inside,HS5,8.03,14.27,LFB1E6077KJB08532
0~50%,61,inside,HS5,2.73,4.79,LFB1E6076KJB04889
50%+,2,inside,HS5,17.67,33,LFB1E607XKJB11280
0~50%,69,inside,HS5,9.13,16.3,LFB1E6675KJB06303
0~50%,141,inside,HS5,2.86,4.89,LFB1E6678KJB03671
0~50%,5,inside,HS5,2.24,3.6,LFB1E6072KJB10107
0~50%,3,inside,HS5,2.89,5.67,LFB1E6676KJB15091
0~50%,68,inside,HS5,5.86,10.78,LFB1E6675KJB04812
50%+,1,inside,HS5,11.83,23,LFB1E6674KJB04493
0~50%,128,inside,HS5,6.21,11.16,LFB1E6076KJB06805
0~50%,1,inside,HS5,0.17,1,LFB1E6077KJB17084
0~50%,12,inside,HS5,6.27,10.92,LFB1E6675KJB13364
0~50%,36,inside,HS5,7.07,12.5,LFB1E6071KJB10891
0~50%,115,inside,HS5,12.46,22.81,LFB1E6675KJB05474
0~50%,35,inside,HS5,8.1,14,LFB1E6677KJB10496
0~50%,99,inside,HS5,3.05,5.22,LFB1E6675KJB11873
0~50%,1,inside,HS5,0.17,1,LFB1E6671KJB01311
0~50%,3,inside,HS5,18.51,36.67,LFB1E6076KJB05976
0~50%,3,inside,HS5,2.83,5,LFB1E6677KJB12412
50%+,3,inside,HS5,3.12,6,LFB1E6675KJB01814
0~50%,1,inside,HS5,0.2,0,LFB1E6074KJB17396
0~50%,2,inside,HS5,4.75,7.5,LFB1E6078KJB08006
0~50%,6,inside,HS5,2.33,4,LFB1E6071KJB07070
0~50%,1,inside,HS5,0.17,0,LFB1E6671KJB18836
0~50%,42,inside,HS5,8.59,14.67,LFB1E6675KJB08052
0~50%,46,inside,HS5,10.71,19.72,LFB1E6673KJB09569
50%+,2,inside,HS5,11.75,20,LFB1E6077KJB06196
0~50%,8,inside,HS5,13.06,23.38,LFB1E6677KJB11583
50%+,1,inside,HS5,30.33,54,LFB1E6074KJB07337
0~50%,1,inside,HS5,0.17,1,LFB1E6070KJB11742
0~50%,18,inside,HS5,11.83,20.44,LFB1E607XKJB11621
50%+,2,inside,HS5,24.67,53,LFB1E6679KJB08555
0~50%,17,inside,HS5,13.62,28.35,LFB1E6077KJB08790
0~50%,29,inside,HS5,1.84,3.28,LFB1E6071KJB10129
0~50%,5,inside,HS5,1.81,4.2,LFB1E6078KJB07177
0~50%,105,inside,HS5,8.94,16.1,LFB1E6072KJB02475
0~50%,204,inside,HS5,3.94,6.75,LFB1E6078KJB05686
0~50%,21,inside,HS5,7.01,12.81,LFB1E6079KJB10332
0~50%,28,inside,HS5,6.61,11.79,LFB1E6075KJB06827
50%+,1,inside,HS5,11.17,21,LFB1E6676KJB13180
0~50%,82,inside,HS5,4.05,7.98,LFB1E607XKJB04393
0~50%,20,inside,HS5,4.55,9.3,LFB1E6072KJB05053
0~50%,14,inside,HS5,18.87,37.64,LFB1E6677KJB12670
0~50%,2,inside,HS5,1.42,2,LFB1E6072KJB11452
0~50%,16,inside,HS5,4.13,7.25,LFB1E6676KJB12434
50%+,1,inside,HS5,64.67,0,LFB1E6677KJB00695
0~50%,14,inside,HS5,1.05,1.93,LFB1E6078KJB08264
0~50%,33,inside,HS5,1.81,2.91,LFB1E6678KJB03167
50%+,2,inside,HS5,1.67,3.5,LFB1E6674KJB01836
0~50%,16,inside,HS5,4.3,7.13,LFB1E6676KJB10943
0~50%,6,inside,HS5,3.06,5.17,LFB1E6078KJB06773
0~50%,83,inside,HS5,4.97,8.9,LFB1E6075KJB07914
0~50%,58,inside,HS5,3.94,6.91,LFB1E6079KJB05020
0~50%,11,inside,HS5,13.21,25.18,LFB1E6071KJB10387
50%+,1,inside,HS5,44.5,84,LFB1E6675KJB06141
0~50%,47,inside,HS5,3.64,6.23,LFB1E6077KJB07199
0~50%,1,inside,HS5,0.85,1,LFB1E6079KJB12081
50%+,1,inside,HS5,28.17,49,LFB1E6677KJB03273
0~50%,13,inside,HS5,4.92,8.85,LFB1E6674KJB16529
0~50%,99,inside,HS5,5.01,8.74,LFB1E6071KJB02497
0~50%,1,inside,HS5,0.17,0,LFB1E6077KJB13598
0~50%,22,inside,HS5,8.91,16.86,LFB1E6074KJB14739
0~50%,22,inside,HS5,0.87,1.55,LFB1E6676KJB07122
0~50%,29,inside,HS5,5.29,9.45,LFB1E6078KJB09351
50%+,3,inside,HS5,23.61,45,LFB1E6674KJB10813
0~50%,64,inside,HS5,3,5.25,LFB1E6071KJB04413
0~50%,33,inside,HS5,6.72,17.18,LFB1E6074KJB06849
0~50%,22,inside,HS5,7.81,14.27,LFB1E6078KJB07860
50%+,4,inside,HS5,12.38,24.5,LFB1E667XKJB07849
0~50%,23,inside,HS5,1.75,2.39,LFB1E6078KJB10919
0~50%,61,inside,HS5,2.32,3.77,LFB1E6071KJB05075
50%+,1,inside,HS5,2,4,LFB1E6075KJB07069
0~50%,1,inside,HS5,0.17,1,LFB1E607XKJB11117
50%+,2,inside,HS5,39.18,80,LFB1E6076KJB09221
0~50%,52,inside,HS5,10.66,19.15,LFB1E6675KJB06057
0~50%,46,inside,HS5,4.57,7.85,LFB1E6077KJB08286
0~50%,26,inside,HS5,5.83,14.69,LFB1E6677KJB11079
0~50%,8,inside,HS5,1.75,3,LFB1E6076KJB14449
0~50%,11,inside,HS5,0.91,1.91,LFB1E6674KJB09726
0~50%,109,inside,HS5,5.51,10.37,LFB1E6074KJB07936
0~50%,11,inside,HS5,6.73,11.55,LFB1E6073KJB10522
0~50%,49,inside,HS5,4.91,8.45,LFB1E6678KJB05341
0~50%,77,inside,HS5,2.47,4.36,LFB1E6679KJB10127
50%+,3,inside,HS5,49.51,102.67,LFB1E6674KJB14053
0~50%,3,inside,HS5,1.64,3.33,LFB1E6071KJB14052
0~50%,24,inside,HS5,2.31,0.08,LFB1E6679KJB00746
0~50%,10,inside,HS5,5.73,24.1,LFB1E6674KJB08897
0~50%,60,inside,HS5,2.09,3.72,LFB1E6071KJB12561
0~50%,33,inside,HS5,5.95,10,LFB1E6071KJB06162
0~50%,2,inside,HS5,14.5,26,LFB1E6671KJB17928
0~50%,4,inside,HS5,4.42,8,LFB1E6675KJB15034
0~50%,5,inside,HS5,0.93,1.4,LFB1E6077KJB09373
0~50%,18,inside,HS5,3.36,5.94,LFB1E6675KJB07144
50%+,3,inside,HS5,32.67,64,LFB1E6075KJB06665
0~50%,91,inside,HS5,6.05,10.48,LFB1E6070KJB10834
0~50%,4,inside,HS5,3.17,5.25,LFB1E607XKJB10713
0~50%,2,inside,HS5,1.42,2.5,LFB1E6076KJB15536
0~50%,71,inside,HS5,4.63,8.72,LFB1E6070KJB04435
50%+,2,inside,HS5,23.67,51.5,LFB1E6074KJB04938
0~50%,108,inside,HS5,9.94,18.58,LFB1E607XKJB02823
0~50%,10,inside,HS5,3.41,7.2,LFB1E6078KJB04778
0~50%,28,inside,HS5,6.3,11.5,LFB1E607XKJB11375
0~50%,92,inside,HS5,6.01,9.33,LFB1E6671KJB10042
0~50%,3,inside,HS5,0.19,0,LFB1E6674KJB09984
0~50%,24,inside,HS5,9.19,16.54,LFB1E6074KJB09685
50%+,1,inside,HS5,8.67,18,LFB1E6676KJB04382
0~50%,8,inside,HS5,4.17,13,LFB1E6675KJB08231
0~50%,26,inside,HS5,6.01,10.69,LFB1E6675KJB14630
50%+,1,inside,HS5,36.83,71,LFB1E6676KJB02891
0~50%,108,inside,HS5,4.43,7.59,LFB1E6079KJB10086
0~50%,51,inside,HS5,3.92,6.8,LFB1E6070KJB05522
50%+,2,inside,HS5,27.09,54.5,LFB1E6074KJB07516
0~50%,90,inside,HS5,10.02,19.74,LFB1E6072KJB04145
0~50%,19,inside,HS5,2.39,4.05,LFB1E607XKJB03910
0~50%,21,inside,HS5,11.11,19.52,LFB1E6076KJB08733
0~50%,90,inside,HS5,3.59,6.36,LFB1E6677KJB03872
0~50%,4,inside,HS5,5.14,11,LFB1E6679KJB12301
0~50%,1,inside,HS5,0.17,1,LFB1E6675KJB15292
0~50%,88,inside,HS5,14.99,28.34,LFB1E6676KJB03636
0~50%,3,inside,HS5,25.56,47.33,LFB1E6679KJB10810
0~50%,51,inside,HS5,3.34,7.78,LFB1E6077KJB05629
0~50%,84,inside,HS5,12.72,23.54,LFB1E6070KJB06184
0~50%,5,inside,HS5,1.83,3.2,LFB1E607XKJB12462
0~50%,1,inside,HS5,0.17,1,LFB1E6076KJB15794
