veh_series,road,HiBeam,LowBeam,top,vin
HS5,O,1.93,27.89,29.82,LFB1E6077KJB18669
HS5,O,14,64.44,78.44,LFB1E607XKJB07424
HS5,O,0.09,75.28,75.37,LFB1E6076KJB15701
HS5,O,6.84,54.96,61.8,LFB1E6679KJB08586
HS5,O,0.39,25.27,25.66,LFB1E6075KJB09775
HS5,O,0,88.89,88.89,LFB1E6076KJB14693
HS5,O,2.66,56.24,58.9,LFB1E6674KJB06261
HS5,O,0,15.72,15.72,LFB1E6072KJB18305
HS5,O,3.58,16.19,19.77,LFB1E6074KJB10156
HS5,O,0.05,18.37,18.42,LFB1E607XKJB08377
HS5,O,5.2,62.16,67.36,LFB1E6073KJB05238
HS5,O,5.25,61.21,66.46,LFB1E6070KJB07450
HS5,O,3.07,29.4,32.47,LFB1E6674KJB08222
HS5,O,0,72.49,72.49,LFB1E6078KJB10466
HS5,O,2.51,36.4,38.91,LFB1E6076KJB18615
HS5,O,25.21,60.98,86.19,LFB1E607XKJB11280
HS5,O,1.52,44.82,46.34,LFB1E6077KJB08322
HS5,O,9.55,28.44,37.99,LFB1E6674KJB09175
HS5,O,0,60.23,60.23,LFB1E6679KJB13450
HS5,O,16.8,59.79,76.59,LFB1E6670KJB11716
HS5,O,0.04,66.19,66.23,LFB1E6679KJB15411
HS5,O,2.87,38.34,41.21,LFB1E6676KJB05709
HS5,O,0,0,0,LFB1E6071KJB17243
HS5,O,0,0,0,LFB1E6675KJB18015
HS5,O,0.34,25.14,25.48,LFB1E6075KJB16600
HS5,O,20.99,36.13,57.12,LFB1E607XKJB15202
HS5,O,5.45,82.44,87.89,LFB1E6670KJB12669
HS5,O,5.93,44.68,50.61,LFB1E6675KJB01733
HS5,O,0,25,25,LFB1E6679KJB16364
HS5,O,17.11,68.53,85.64,LFB1E6073KJB13016
HS5,O,0,0,0,TESTHS5HIRAIN1004
HS5,O,6.35,75.81,82.16,LFB1E6076KJB07260
HS5,O,0.68,9.98,10.66,LFB1E667XKJB01288
HS5,O,2.92,63.13,66.05,LFB1E607XKJB18116
HS5,O,0.02,31.38,31.4,LFB1E6678KJB05209
HS5,O,4.29,4.87,9.16,LFB1E6076KJB09221
HS5,O,6.7,48.98,55.68,LFB1E6670KJB02322
HS5,O,42.4,71.76,114.16,LFB1E6072KJB10754
HS5,O,7.95,67.71,75.66,LFB1E6074KJB16491
HS5,O,7.24,54.09,61.33,LFB1E607XKJB06709
HS5,O,0,32.04,32.04,LFB1E6671KJB10154
HS5,O,0.79,50.49,51.28,LFB1E6074KJB18452
HS5,O,2.38,30.39,32.77,LFB1E6072KJB15629
HS5,O,7.22,40.79,48.01,LFB1E6673KJB16652
HS5,O,0.93,55.61,56.54,LFB1E6675KJB10464
HS5,O,4.63,35.84,40.47,LFB1E6677KJB06108
HS5,O,5.64,32.17,37.81,LFB1E6070KJB06735
HS5,O,14.04,45.9,59.94,LFB1E6679KJB10774
HS5,O,0.77,13.34,14.11,LFB1E6072KJB01360
HS5,O,2.12,20.59,22.71,LFB1E667XKJB06670
HS5,O,1.2,29.47,30.67,LFB1E6073KJB17390
HS5,O,1.93,62.91,64.84,LFB1E6670KJB11053
HS5,O,2.26,30.95,33.21,LFB1E6075KJB13924
HS5,O,7.04,36.24,43.28,LFB1E6074KJB07998
HS5,O,8.08,54.62,62.7,LFB1E6676KJB07007
HS5,O,0,59.36,59.36,LFB1E6674KJB11363
HS5,O,0.5,25.7,26.2,LFB1E6077KJB10510
HS5,O,0.54,54.47,55.01,LFB1E6072KJB07188
HS5,O,7.99,28.53,36.52,LFB1E6076KJB08506
HS5,O,0.37,61.11,61.48,LFB1E6073KJB07944
HS5,O,8.86,30.67,39.53,LFB1E6679KJB03341
HS5,O,0.64,14.58,15.22,LFB1E6073KJB09905
HS5,O,16.92,31.08,48,LFB1E6078KJB02318
HS5,O,9.96,73.72,83.68,LFB1E6070KJB15466
HS5,O,4.14,22.61,26.75,LFB1E6076KJB09459
HS5,O,3.17,52.36,55.53,LFB1E6679KJB05302
HS5,O,29.42,41.19,70.61,LFB1E607XKJB03132
HS5,O,0.6,53.68,54.28,LFB1E6679KJB04294
HS5,O,0.33,53.12,53.45,LFB1E6074KJB15776
HS5,O,6.05,61.94,67.99,LFB1E6678KJB17361
HS5,O,7.14,55.5,62.64,LFB1E6071KJB07134
HS5,O,1.32,28.96,30.28,LFB1E667XKJB17362
HS5,O,3.56,70.5,74.06,LFB1E6673KJB13976
HS5,O,0.18,31.75,31.93,LFB1E6679KJB06255
HS5,O,0,8.33,8.33,LFB1E6079KJB04840
HS5,O,14.28,81.98,96.26,LFB1E6075KJB05483
HS5,O,1.77,28.01,29.78,LFB1E6079KJB06801
HS5,O,1.38,83,84.38,LFB1E6076KJB12362
HS5,O,32.75,61.64,94.39,LFB1E6071KJB08087
HS5,O,7.93,42.73,50.66,LFB1E6075KJB07444
HS5,O,1.83,75.22,77.05,LFB1E607XKJB08007
HS5,O,0,0.45,0.45,LFB1E607XKJB18861
HS5,O,4.74,52.75,57.49,LFB1E6075KJB08397
HS5,O,6.94,39.4,46.34,LFB1E6077KJB04030
HS5,O,38.3,83.36,121.66,LFB1E6070KJB06072
HS5,O,0.76,22.34,23.1,LFB1E6672KJB13922
HS5,O,5.84,56.1,61.94,LFB1E6076KJB15276
HS5,O,10.46,64.09,74.55,LFB1E6678KJB05954
HS5,O,21.56,75.84,97.4,LFB1E6671KJB07996
HS5,O,4.98,43.71,48.69,LFB1E6073KJB18636
HS5,O,0.11,42.4,42.51,LFB1E6679KJB12072
HS5,O,0.49,77.85,78.34,LFB1E6078KJB07700
HS5,O,0.12,58.39,58.51,LFB1E6075KJB13261
HS5,O,6.93,76.67,83.6,LFB1E6678KJB08868
HS5,O,15.76,66.97,82.73,LFB1E6677KJB05900
HS5,O,0.45,67.88,68.33,LFB1E6079KJB13571
HS5,O,0.06,67.64,67.7,LFB1E6670KJB07942
HS5,O,0.32,35.54,35.86,LFB1E6673KJB08504
HS5,O,8.05,58.9,66.95,LFB1E6671KJB12860
HS5,O,2.68,54.48,57.16,LFB1E6671KJB14821
HS5,O,0.18,25.61,25.79,LFB1E6075KJB18136
HS5,O,0.39,22.23,22.62,LFB1E6678KJB13732
HS5,O,0.49,34.95,35.44,LFB1E607XKJB00456
HS5,O,29.14,53.59,82.73,LFB1E6079KJB16485
HS5,O,6.63,66.3,72.93,LFB1E6071KJB02497
HS5,O,0.76,33.07,33.83,LFB1E6671KJB15774
HS5,O,4.18,69.92,74.1,LFB1E6073KJB09242
HS5,O,0.43,41.84,42.27,LFB1E6079KJB18446
HS5,O,0,0,0,LFB1E6671KJB17735
HS5,O,17.08,56.23,73.31,LFB1E6678KJB14685
HS5,O,3.28,24.76,28.04,LFB1E6074KJB16121
HS5,O,0,31.39,31.39,LFB1E667XKJB14686
HS5,O,0,68.38,68.38,LFB1E6072KJB11337
HS5,O,6.39,67.71,74.1,LFB1E6672KJB07442
HS5,O,3.69,67.91,71.6,LFB1E6676KJB12109
HS5,O,0.93,3.24,4.17,LFB1E6671KJB18688
HS5,O,3.64,15.24,18.88,LFB1E6672KJB09403
HS5,O,0,0,0,LFB1E667XKJB16647
HS5,O,0.17,86.01,86.18,LFB1E6078KJB14470
HS5,O,0,8.72,8.72,LFB1E6070KJB00482
HS5,O,5.43,42.88,48.31,LFB1E6078KJB16431
HS5,O,0.87,12.13,13,LFB1E6074KJB17074
HS5,O,0.44,41.19,41.63,LFB1E6677KJB12670
HS5,O,9.68,37.34,47.02,LFB1E6072KJB06980
HS5,O,3.2,28,31.2,LFB1E6672KJB08395
HS5,O,0,7.27,7.27,LFB1E6077KJB01354
HS5,O,0.18,10.94,11.12,LFB1E6072KJB08941
HS5,O,0.04,53.76,53.8,LFB1E6070KJB04404
HS5,O,27.13,76.61,103.74,LFB1E6670KJB16673
HS5,O,0.56,31.55,32.11,LFB1E6078KJB17384
HS5,O,0.29,8.15,8.44,LFB1E6673KJB17235
HS5,O,0.32,24.88,25.2,LFB1E6070KJB05357
HS5,O,2.75,28.85,31.6,LFB1E6679KJB10404
HS5,O,3.21,55.39,58.6,LFB1E6673KJB00953
HS5,O,0.11,17.7,17.81,LFB1E6070KJB07318
HS5,O,16.63,46.42,63.05,LFB1E667XKJB06300
HS5,O,23.18,56.12,79.3,LFB1E6675KJB13008
HS5,O,6.33,47.42,53.75,LFB1E6673KJB02914
HS5,O,0.75,28.61,29.36,LFB1E6077KJB04268
HS5,O,0.59,44.22,44.81,LFB1E6071KJB12236
HS5,O,0.32,25.18,25.5,LFB1E6671KJB08341
HS5,O,18.33,50.67,69,LFB1E6679KJB11357
HS5,O,6.19,63.48,69.67,LFB1E667XKJB05292
HS5,O,2.97,33.52,36.49,LFB1E6671KJB09294
HS5,O,17.52,71.42,88.94,LFB1E607XKJB13109
HS5,O,0,48.72,48.72,LFB1E6672KJB16173
HS5,O,0.16,54.41,54.57,LFB1E6677KJB06190
HS5,O,11.51,34.46,45.97,LFB1E6672KJB03813
HS5,O,0.68,70.21,70.89,LFB1E6076KJB07128
HS5,O,0.82,22.98,23.8,LFB1E6073KJB06566
HS5,O,9.22,18.84,28.06,LFB1E6074KJB13445
HS5,O,2.81,56.33,59.14,LFB1E6073KJB08527
HS5,O,1.08,48.81,49.89,LFB1E6673KJB11645
HS5,O,11.41,82.39,93.8,LFB1E6672KJB06727
HS5,O,4.25,68.68,72.93,LFB1E6673KJB13606
HS5,O,0.61,78.52,79.13,LFB1E6075KJB05113
HS5,O,1.12,49.83,50.95,LFB1E6073KJB11430
HS5,O,1.36,24.31,25.67,LFB1E667XKJB00710
HS5,O,0.42,24.24,24.66,LFB1E6675KJB17382
HS5,O,20.65,75.27,95.92,LFB1E6670KJB13997
HS5,O,0.41,38.63,39.04,LFB1E6673KJB14559
HS5,O,0.47,54.18,54.65,LFB1E6676KJB09050
HS5,O,16.67,75,91.67,LFB1E6679KJB17692
HS5,O,0.33,45.5,45.83,LFB1E6078KJB16669
HS5,O,3.5,36.01,39.51,LFB1E6672KJB10583
HS5,O,0,88.69,88.69,LFB1E607XKJB17483
HS5,O,2.44,51.91,54.35,LFB1E6073KJB16305
HS5,O,0.19,12.72,12.91,LFB1E6079KJB08337
HS5,O,0.32,1.69,2.01,LFB1E6672KJB12544
HS5,O,23.52,60.13,83.65,LFB1E6676KJB10893
HS5,O,12.3,53.41,65.71,LFB1E6678KJB06537
HS5,O,1.76,27.14,28.9,LFB1E6672KJB13497
HS5,O,1.04,27.43,28.47,LFB1E6073KJB17258
HS5,O,4.94,15.6,20.54,LFB1E6673KJB04212
HS5,O,3.2,38.45,41.65,LFB1E6670KJB03650
HS5,O,0.06,37.44,37.5,LFB1E6078KJB06322
HS5,O,16.21,63.31,79.52,LFB1E6677KJB02561
HS5,O,0.17,0.17,0.34,LFB1E6076KJB01538
HS5,O,12.67,22.06,34.73,LFB1E6674KJB03960
HS5,O,3.02,27.71,30.73,LFB1E6675KJB08889
HS5,O,21.6,55.05,76.65,LFB1E6670KJB06564
HS5,O,0.44,41.92,42.36,LFB1E6674KJB05921
HS5,O,0.96,11.62,12.58,LFB1E6078KJB07275
HS5,O,8.99,53.73,62.72,LFB1E6676KJB15768
HS5,O,5.97,32.38,38.35,LFB1E6072KJB14996
HS5,O,0.09,59.62,59.71,LFB1E6671KJB11482
HS5,O,4.72,78.06,82.78,LFB1E6078KJB09236
HS5,O,8.15,65.03,73.18,LFB1E6079KJB14154
HS5,O,1.43,32.41,33.84,LFB1E6671KJB15404
HS5,O,6.84,16.68,23.52,LFB1E667XKJB10394
HS5,O,30.18,63.52,93.7,LFB1E6675KJB11792
HS5,O,1.74,48.73,50.47,LFB1E6678KJB12354
HS5,O,11.32,23.51,34.83,LFB1E6671KJB14396
HS5,O,25.96,74.9,100.86,LFB1E6675KJB13753
HS5,O,1.51,61.41,62.92,LFB1E6071KJB12981
HS5,O,0.2,4.34,4.54,LFB1E667XKJB12355
HS5,O,23.01,46.21,69.22,LFB1E6674KJB08835
HS5,O,0,3.33,3.33,LFB1E6675KJB15714
HS5,O,3.42,47,50.42,LFB1E6077KJB06974
HS5,O,13.78,30.6,44.38,LFB1E607XKJB12901
HS5,O,0.54,27.78,28.32,LFB1E6671KJB16357
HS5,O,0,17.5,17.5,LFB1E6079KJB17068
HS5,O,0,76.07,76.07,LFB1E6678KJB15268
HS5,O,0.62,33.02,33.64,LFB1E6674KJB09788
HS5,O,0.27,68,68.27,LFB1E607XKJB11893
HS5,O,12.09,89.36,101.45,LFB1E6077KJB08935
HS5,O,11.74,61.2,72.94,LFB1E6676KJB05421
HS5,O,11.86,51.42,63.28,LFB1E6672KJB08025
HS5,O,0.6,31.52,32.12,LFB1E6071KJB15895
HS5,O,3.87,43.55,47.42,LFB1E6073KJB10715
HS5,O,21.32,44.08,65.4,LFB1E6079KJB04708
HS5,O,58.33,66.67,125,LFB1E6071KJB17856
HS5,O,5.03,33.68,38.71,LFB1E6676KJB06374
HS5,O,7.21,35.91,43.12,LFB1E6670KJB14342
HS5,O,15.42,52.74,68.16,LFB1E6072KJB07563
HS5,O,0.06,33.36,33.42,LFB1E6677KJB13253
HS5,O,0.58,23.27,23.85,LFB1E6671KJB02989
HS5,O,13.72,59.33,73.05,LFB1E6674KJB12691
HS5,O,0,0,0,LFB1E6679KJB16977
HS5,O,1.02,39.43,40.45,LFB1E6678KJB02908
HS5,O,0.02,43.78,43.8,LFB1E6076KJB06920
HS5,O,28.05,42.59,70.64,LFB1E6670KJB15295
HS5,O,1.87,74.33,76.2,LFB1E667XKJB02909
HS5,O,0.02,30.24,30.26,LFB1E6677KJB15214
HS5,O,0.12,11.32,11.44,LFB1E6074KJB01375
HS5,O,4.65,56.82,61.47,LFB1E6674KJB14652
HS5,O,14.82,53.67,68.49,LFB1E6076KJB09834
HS5,O,0,11.11,11.11,LFB1E6677KJB16167
HS5,O,0.89,34.27,35.16,LFB1E6070KJB17802
HS5,O,0.42,23.94,24.36,LFB1E6077KJB16713
HS5,O,12.77,44.03,56.8,LFB1E6079KJB10525
HS5,O,0.3,8.7,9,LFB1E6676KJB12191
HS5,O,11.43,26.29,37.72,LFB1E6077KJB17666
HS5,O,5.08,25.08,30.16,LFB1E6677KJB03807
HS5,O,0.03,59.07,59.1,LFB1E6072KJB13380
HS5,O,0.41,33.05,33.46,LFB1E6671KJB10767
HS5,O,0.93,44.81,45.74,LFB1E6676KJB16113
HS5,O,14.98,44.78,59.76,LFB1E607XKJB07374
HS5,O,0.94,57.85,58.79,LFB1E6072KJB17302
HS5,O,14.95,30.52,45.47,LFB1E6076KJB13690
HS5,O,0.29,31.79,32.08,LFB1E6079KJB13439
HS5,O,6.17,43.09,49.26,LFB1E6072KJB16294
HS5,O,15.19,21.44,36.63,LFB1E6074KJB11114
HS5,O,0.43,45.45,45.88,LFB1E6072KJB18255
HS5,O,0.57,52.45,53.02,LFB1E6672KJB03388
HS5,O,1.06,24.62,25.68,LFB1E6074KJB12067
HS5,O,16.41,43.12,59.53,LFB1E6078KJB11424
HS5,O,0.24,4.94,5.18,LFB1E6076KJB18565
HS5,O,12.97,84.53,97.5,LFB1E6074KJB14028
HS5,O,0.11,43.15,43.26,LFB1E6070KJB09361
HS5,O,15.09,71.43,86.52,LFB1E6676KJB04706
HS5,O,1.1,14.54,15.64,LFB1E6675KJB17012
HS5,O,21.11,59.12,80.23,LFB1E6077KJB08272
HS5,O,4.43,30.56,34.99,LFB1E6673KJB12228
HS5,O,0,10.93,10.93,LFB1E6670KJB13627
HS5,O,2.21,11.37,13.58,LFB1E6677KJB10577
HS5,O,14.01,45.57,59.58,LFB1E607XKJB13191
HS5,O,0.31,20.13,20.44,LFB1E6679KJB15361
HS5,O,17.98,70.39,88.37,LFB1E607XKJB15152
HS5,O,5.7,30.6,36.3,LFB1E6674KJB11976
HS5,O,10.2,50.09,60.29,LFB1E6072KJB06848
HS5,O,26.43,68.48,94.91,LFB1E6673KJB07871
HS5,O,0,41.19,41.19,LFB1E6679KJB17322
HS5,O,20.7,43.69,64.39,LFB1E6672KJB10213
HS5,O,0.36,20.21,20.57,LFB1E6075KJB18511
HS5,O,25.85,54.34,80.19,LFB1E6673KJB09832
HS5,O,8.82,60.8,69.62,LFB1E6678KJB04206
HS5,O,2.08,64.94,67.02,LFB1E6071KJB04833
HS5,O,0.12,33.49,33.61,LFB1E6672KJB11166
HS5,O,4.27,50.32,54.59,LFB1E6676KJB10523
HS5,O,0.39,49.29,49.68,LFB1E6079KJB18821
HS5,O,0.63,50.32,50.95,LFB1E6671KJB08209
HS5,O,1.33,57.89,59.22,LFB1E6678KJB05159
HS5,O,6.78,46.75,53.53,LFB1E607XKJB03745
HS5,O,0.04,72.52,72.56,LFB1E6676KJB11476
HS5,O,1.16,30.22,31.38,LFB1E6679KJB05915
HS5,O,0.01,15.7,15.71,LFB1E6677KJB01183
HS5,O,0,40.48,40.48,LFB1E6070KJB18092
HS5,O,0.02,15.44,15.46,LFB1E6672KJB08770
HS5,O,0,0,0,LFB1E6077KJB18011
HS5,O,2.55,56.96,59.51,LFB1E6675KJB08519
HS5,O,0.03,28.29,28.32,LFB1E6679KJB06868
HS5,O,9.72,68.26,77.98,LFB1E6071KJB09708
HS5,O,5.61,26.93,32.54,LFB1E667XKJB17975
HS5,O,0.31,39.97,40.28,LFB1E6677KJB03144
HS5,O,10.38,38.39,48.77,LFB1E6076KJB12975
HS5,O,0.09,16.33,16.42,LFB1E6674KJB04543
HS5,O,0,73.29,73.29,LFB1E6673KJB17610
HS5,O,0.57,38.2,38.77,LFB1E6674KJB06504
HS5,O,0.7,33.42,34.12,LFB1E6670KJB07147
HS5,O,14.37,49.94,64.31,LFB1E6072KJB15579
HS5,O,11.87,81.71,93.58,LFB1E6671KJB12065
HS5,O,0,24.55,24.55,LFB1E667XKJB10024
HS5,O,3.12,41.69,44.81,LFB1E6677KJB17920
HS5,O,4.92,69.14,74.06,LFB1E6674KJB05496
HS5,O,0,20.73,20.73,LFB1E6671KJB14026
HS5,O,0.54,58.26,58.8,LFB1E6675KJB12375
HS5,O,0.12,26.58,26.7,LFB1E6070KJB06685
HS5,O,3.42,49.58,53,LFB1E6077KJB06604
HS5,O,25.54,41.37,66.91,LFB1E6076KJB15889
HS5,O,18.92,40.51,59.43,LFB1E6670KJB10050
HS5,O,0.32,10.56,10.88,LFB1E6675KJB14336
HS5,O,9.84,70.36,80.2,LFB1E6077KJB05596
HS5,O,9.09,68.46,77.55,LFB1E6071KJB15525
HS5,O,0.09,87.14,87.23,LFB1E6670KJB12011
HS5,O,0.13,31.75,31.88,LFB1E6676KJB04043
HS5,O,13.87,64.19,78.06,LFB1E6077KJB07557
HS5,O,0.49,53.82,54.31,LFB1E6074KJB06995
HS5,O,0.36,7.9,8.26,LFB1E6079KJB01369
HS5,O,6.28,59.46,65.74,LFB1E6077KJB09518
HS5,O,0.67,67.01,67.68,LFB1E6675KJB15289
HS5,O,0.04,69.62,69.66,LFB1E6075KJB13874
HS5,O,10.22,75.88,86.1,LFB1E6676KJB06004
HS5,O,0.39,43.41,43.8,LFB1E6674KJB10360
HS5,O,0.6,31.17,31.77,LFB1E6070KJB09599
HS5,O,0.31,36.28,36.59,LFB1E6671KJB02619
HS5,O,16.04,49.52,65.56,LFB1E6679KJB16607
HS5,O,2.86,21.18,24.04,LFB1E6072KJB06185
HS5,O,17.77,44.63,62.4,LFB1E6674KJB13274
HS5,O,2.3,68.03,70.33,LFB1E6072KJB08146
HS5,O,3.88,65.35,69.23,LFB1E6073KJB08902
HS5,O,0,11.6,11.6,LFB1E6072KJB09099
HS5,O,26.26,69.47,95.73,LFB1E6073KJB07894
HS5,O,8.52,80.05,88.57,LFB1E6674KJB16188
HS5,O,0.13,17.37,17.5,LFB1E6070KJB17377
HS5,O,27.38,74.38,101.76,LFB1E6075KJB04480
HS5,O,4.61,47.33,51.94,LFB1E6078KJB04229
HS5,O,3.71,43.6,47.31,LFB1E6677KJB02429
HS5,O,15.44,32.35,47.79,LFB1E667XKJB18320
HS5,O,27.69,71.88,99.57,LFB1E6079KJB11108
HS5,O,6,48.06,54.06,LFB1E6071KJB07084
HS5,O,5.79,50.31,56.1,LFB1E6075KJB06441
HS5,O,16.16,61.01,77.17,LFB1E6077KJB16288
HS5,O,0.03,79.7,79.73,LFB1E6071KJB09045
HS5,O,0,14.44,14.44,LFB1E6077KJB18249
HS5,O,3.12,37,40.12,LFB1E6076KJB13320
HS5,O,1.07,91.16,92.23,LFB1E6075KJB08402
HS5,O,0.71,76.34,77.05,LFB1E6673KJB15887
HS5,O,0,4.31,4.31,LFB1E6079KJB06751
HS5,O,11.11,75.38,86.49,LFB1E6679KJB08166
HS5,O,1.56,32.63,34.19,LFB1E6678KJB02990
HS5,O,6.27,54.7,60.97,LFB1E6075KJB07394
HS5,O,1.1,22.02,23.12,LFB1E6075KJB09355
HS5,O,0.01,60.24,60.25,LFB1E6076KJB14273
HS5,O,37.63,51.24,88.87,LFB1E6077KJB03928
HS5,O,15.73,77.45,93.18,LFB1E6678KJB04951
HS5,O,0,0,0,LFB1E6672KJB01057
HS5,O,0.8,43.62,44.42,LFB1E6079KJB08712
HS5,O,0,0.32,0.32,LFB1E6078KJB17997
HS5,O,0,23.28,23.28,LFB1E6073KJB15672
HS5,O,7.59,59.85,67.44,LFB1E6070KJB07030
HS5,O,4.16,57.35,61.51,LFB1E667XKJB04952
HS5,O,15.9,57.83,73.73,LFB1E6671KJB06993
HS5,O,0.02,64.89,64.91,LFB1E6071KJB10888
HS5,O,20.07,44.31,64.38,LFB1E667XKJB06913
HS5,O,29.25,71.38,100.63,LFB1E6672KJB15833
HS5,O,1.53,63.12,64.65,LFB1E6678KJB07865
HS5,O,2.33,34.6,36.93,LFB1E6679KJB13030
HS5,O,0,23.77,23.77,LFB1E6076KJB17187
HS5,O,7.73,63.47,71.2,LFB1E6678KJB09826
HS5,O,0,23.53,23.53,LFB1E6073KJB18586
HS5,O,9.13,36,45.13,LFB1E6673KJB05540
HS5,O,10.09,43.17,53.26,LFB1E667XKJB09827
HS5,O,5.34,67.18,72.52,LFB1E6070KJB10834
HS5,O,0.62,7.66,8.28,LFB1E6074KJB08293
HS5,O,0.34,46.33,46.67,LFB1E6672KJB16786
HS5,O,2.42,6.79,9.21,LFB1E6071KJB00541
HS5,O,0.67,92.31,92.98,LFB1E6075KJB15172
HS5,O,13.91,40.81,54.72,LFB1E6677KJB05850
HS5,O,11.33,86.39,97.72,LFB1E6673KJB06493
HS5,O,0,68.42,68.42,LFB1E6075KJB17133
HS5,O,24.04,41.93,65.97,LFB1E6670KJB07892
HS5,O,9.63,69.73,79.36,LFB1E6673KJB08454
HS5,O,45.54,70.77,116.31,LFB1E6077KJB11706
HS5,O,0.89,13.98,14.87,LFB1E6070KJB11787
HS5,O,0,0,0,LFB1E6071KJB01494
HS5,O,30.6,55.12,85.72,LFB1E6677KJB08764
HS5,O,0.31,18.43,18.74,LFB1E6671KJB16732
HS5,O,0.78,21.1,21.88,LFB1E6075KJB18086
HS5,O,11.13,41.53,52.66,LFB1E667XKJB13683
HS5,O,0.68,74.79,75.47,LFB1E6072KJB10334
HS5,O,0.56,77.1,77.66,LFB1E6678KJB15643
HS5,O,15.97,80.56,96.53,LFB1E667XKJB15644
HS5,O,0,0,0,LFB1E6671KJB17685
HS5,O,3.3,60,63.3,LFB1E6672KJB08400
HS5,O,1.38,52.72,54.1,LFB1E6676KJB12059
HS5,O,0,0,0,LFB1E6070KJB01440
HS5,O,7.83,57.02,64.85,LFB1E6075KJB05726
HS5,O,5.83,25.15,30.98,LFB1E6074KJB16071
HS5,O,0,20,20,LFB1E6074KJB18032
HS5,O,12.77,57.44,70.21,LFB1E6072KJB13248
HS5,O,16.28,30.06,46.34,LFB1E6676KJB08710
HS5,O,5.26,72.75,78.01,LFB1E6073KJB12996
HS5,O,1.5,64.11,65.61,LFB1E6072KJB08891
HS5,O,0.97,5.23,6.2,LFB1E6675KJB12005
HS5,O,3.98,47.35,51.33,LFB1E6677KJB16542
HS5,O,2.03,9.52,11.55,LFB1E6674KJB15980
HS5,O,0.31,18.84,19.15,LFB1E6073KJB14957
HS5,O,2.62,48.83,51.45,LFB1E6674KJB06079
HS5,O,0,13.46,13.46,LFB1E6677KJB18503
HS5,O,0.09,40.24,40.33,LFB1E6678KJB08210
HS5,O,31.95,55.32,87.27,LFB1E6075KJB11543
HS5,O,0,10.02,10.02,LFB1E6070KJB07268
HS5,O,2.85,16.24,19.09,LFB1E6679KJB12315
HS5,O,23.15,75.48,98.63,LFB1E6078KJB04974
HS5,O,11.51,38.32,49.83,LFB1E6071KJB14147
HS5,O,22.16,35.25,57.41,LFB1E607XKJB12106
HS5,O,0.67,86.88,87.55,LFB1E607XKJB11098
HS5,O,10.55,27.94,38.49,LFB1E6679KJB13268
HS5,O,2.81,42.65,45.46,LFB1E607XKJB13059
HS5,O,12.29,59.98,72.27,LFB1E6074KJB09539
HS5,O,17.11,72.13,89.24,LFB1E6071KJB09790
HS5,O,0,57.67,57.67,LFB1E6676KJB15480
HS5,O,34.53,94.08,128.61,LFB1E6079KJB13814
HS5,O,0.03,65.66,65.69,LFB1E6676KJB17441
HS5,O,31.32,46.91,78.23,LFB1E6078KJB07888
HS5,O,2.45,73.84,76.29,LFB1E6078KJB09849
HS5,O,0.35,28.64,28.99,LFB1E6072KJB18630
HS5,O,4.47,8.27,12.74,LFB1E6076KJB06125
HS5,O,0.78,25.2,25.98,LFB1E6679KJB00908
HS5,O,1.5,36.11,37.61,LFB1E6070KJB13085
HS5,O,0,38.89,38.89,LFB1E6676KJB18394
HS5,O,24.17,61.52,85.69,LFB1E6077KJB13004
HS5,O,0,62.56,62.56,LFB1E6073KJB07524
HS5,O,0.06,53.42,53.48,LFB1E6076KJB07078
HS5,O,0,35.05,35.05,LFB1E6070KJB15046
HS5,O,0,33.2,33.2,LFB1E6074KJB14403
HS5,O,0.17,33.23,33.4,LFB1E6078KJB10791
HS5,O,14.28,22.96,37.24,LFB1E667XKJB14929
HS5,O,1.79,18.54,20.33,LFB1E6673KJB12603
HS5,O,0.28,16.87,17.15,LFB1E6670KJB12994
HS5,O,8.01,32.03,40.04,LFB1E6672KJB08638
HS5,O,0.2,61.15,61.35,LFB1E6673KJB13556
HS5,O,9.12,52.48,61.6,LFB1E6075KJB05063
HS5,O,1.78,62.51,64.29,LFB1E6676KJB06987
HS5,O,33.28,58.18,91.46,LFB1E6673KJB15517
HS5,O,5.58,26.71,32.29,LFB1E6075KJB07024
HS5,O,14.41,54.51,68.92,LFB1E6073KJB11380
HS5,O,0.05,38.52,38.57,LFB1E667XKJB02621
HS5,O,0,48.23,48.23,LFB1E6676KJB08948
HS5,O,24.6,43.39,67.99,LFB1E6078KJB17627
HS5,O,11.85,69.44,81.29,LFB1E6070KJB03639
HS5,O,1.21,70.18,71.39,LFB1E6671KJB04662
HS5,O,2.2,31.05,33.25,LFB1E6670KJB16916
HS5,O,0.71,20.29,21,LFB1E6077KJB00589
HS5,O,0.35,46.94,47.29,LFB1E6079KJB07334
HS5,O,5.72,77.43,83.15,LFB1E6071KJB10518
HS5,O,7.41,77.48,84.89,LFB1E6672KJB11541
HS5,O,13.49,34.97,48.46,LFB1E6671KJB06623
HS5,O,0.7,29.63,30.33,LFB1E6678KJB05534
HS5,O,0.38,24.83,25.21,LFB1E6670KJB17869
HS5,O,11.75,62.97,74.72,LFB1E6672KJB12494
HS5,O,3.61,45.11,48.72,LFB1E6676KJB11851
HS5,O,0,85.39,85.39,LFB1E6676KJB13812
HS5,O,6.76,17.58,24.34,LFB1E667XKJB06488
HS5,O,8.26,43.94,52.2,LFB1E6673KJB04162
HS5,O,0,0,0,LFB1E6076KJB01488
